po_id,warehouse_id,supplier_id,order_date,product_category,order_priority,quantity_ordered,total_cost
PO000360,W004,SUP0090,2025-08-06,Personal Care,Standard,597,98958.13
PO000361,W008,SUP0104,2024-05-19,Personal Care,Standard,728,86772.26
PO000362,W030,SUP0002,2026-06-12,Furniture,Standard,977,3160382.85
PO000363,W006,SUP0124,2024-02-23,Furniture,Standard,788,2388886.47
PO000364,W024,SUP0047,2026-03-03,Furniture,Standard,336,1409069.2
PO000365,W002,SUP0149,2024-10-31,Home & Kitchen,Bulk,1744,997024.78
PO000366,W016,SUP0096,2024-01-10,Grocery,Standard,1079,71706.39
PO000367,W021,SUP0138,2025-05-15,Personal Care,Standard,863,106512.61
PO000368,W005,SUP0039,2024-12-13,Home & Kitchen,Urgent,223,124025.42
PO000369,W009,SUP0136,2026-07-05,Grocery,Standard,81,4195.42
PO000370,W017,SUP0042,2025-05-31,Apparel,Urgent,377,106971.96
PO000371,W019,SUP0111,2024-01-21,Grocery,Bulk,1028,71394.62
PO000372,W004,SUP0106,2024-05-03,Stationery,Bulk,4804,216172.69
PO000373,W011,SUP0018,2024-07-02,Grocery,Standard,1167,71788.36
PO000374,W030,SUP0115,2024-04-25,Apparel,Bulk,1133,352518.74
PO000375,W008,SUP0147,2024-08-08,Personal Care,Bulk,2334,361393.1
PO000376,W026,SUP0111,2024-10-06,Home & Kitchen,Standard,600,251747.22
PO000377,W005,SUP0039,2024-02-14,Grocery,Standard,1189,84407.68
PO000378,W013,SUP0035,2024-09-30,Grocery,Urgent,354,21427.1
PO000379,W015,SUP0034,2024-10-15,Apparel,Urgent,387,116905.8
PO000380,W019,SUP0089,2025-03-08,Electronics,Standard,359,778329.87
PO000381,W024,SUP0103,2025-01-29,Furniture,Bulk,543,1774462.68
PO000382,W027,SUP0099,2025-05-28,Furniture,Standard,822,3443349.77
PO000383,W023,SUP0129,2026-04-25,Grocery,Standard,118,8269.31
PO000384,W027,SUP0052,2024-02-20,Electronics,Urgent,370,876009.08
PO000385,W028,SUP0121,2025-07-16,Home & Kitchen,Standard,51,24864.69
PO000386,W009,SUP0005,2025-10-24,Personal Care,Standard,1168,195923.46
PO000387,W027,SUP0014,2024-08-28,Personal Care,Bulk,3603,491467.04
PO000388,W016,SUP0078,2024-03-06,Electronics,Standard,709,1365134.3
PO000389,W006,SUP0083,2026-03-27,Apparel,Standard,592,178414.07
PO000390,W005,SUP0005,2026-05-11,Apparel,Urgent,287,97012.6
PO000391,W025,SUP0070,2025-08-07,Grocery,Standard,1132,66387.27
PO000392,W020,SUP0077,2024-07-28,Apparel,Bulk,2454,852648.27
PO000393,W001,SUP0084,2024-06-05,Personal Care,Standard,138,18599.11
PO000394,W018,SUP0013,2025-01-05,Personal Care,Bulk,1507,209610.56
PO000395,W001,SUP0032,2025-12-20,Grocery,Standard,780,50640.01
PO000396,W010,SUP0115,2025-06-19,Apparel,Standard,230,69644.35
PO000397,W018,SUP0030,2024-10-24,Stationery,Urgent,250,12061.38
PO000398,W021,SUP0120,2026-01-18,Personal Care,Bulk,1727,206013.93
PO000399,W004,SUP0054,2024-05-13,Electronics,Standard,536,1259339.53
PO000400,W001,SUP0054,2025-06-19,Electronics,Standard,86,197651.59
PO000401,W018,SUP0018,2024-01-01,Apparel,Standard,415,127127.97
PO000402,W027,SUP0094,2025-07-11,Grocery,Standard,545,30832.55
PO000403,W027,SUP0097,2025-03-24,Grocery,Urgent,65,3590.3
PO000404,W009,SUP0078,2025-03-09,Stationery,Standard,811,42778.78
PO000405,W018,SUP0087,2026-01-04,Apparel,Standard,654,248922.7
PO000406,W024,SUP0133,2025-03-17,Home & Kitchen,Bulk,3386,1517229.87
PO000407,W027,SUP0127,2026-05-20,Apparel,Bulk,2069,789325.91
PO000408,W015,SUP0024,2026-05-22,Home & Kitchen,Standard,466,215920.03
PO000409,W028,SUP0128,2024-03-13,Grocery,Standard,855,53046.01
PO000410,W008,SUP0092,2025-05-23,Stationery,Urgent,33,1318.28
PO000411,W006,SUP0061,2025-07-31,Apparel,Standard,943,300315.31
PO000412,W008,SUP0139,2025-04-29,Grocery,Standard,864,52977.61
PO000413,W024,SUP0092,2025-06-08,Personal Care,Standard,525,81523.03
PO000414,W028,SUP0103,2025-02-15,Apparel,Bulk,2908,971362.71
PO000415,W014,SUP0085,2026-07-31,Electronics,Standard,234,477347.26
PO000416,W023,SUP0121,2024-03-19,Apparel,Standard,1067,300770.26
PO000417,W004,SUP0100,2026-07-07,Grocery,Standard,459,30262.9
PO000418,W015,SUP0137,2025-05-09,Furniture,Urgent,233,933964.26
PO000419,W012,SUP0103,2024-05-23,Stationery,Bulk,1692,73259.7
PO000420,W012,SUP0108,2024-07-13,Apparel,Standard,1153,349085.45
PO000421,W005,SUP0093,2024-09-25,Grocery,Standard,661,41424.58
PO000422,W020,SUP0145,2025-06-07,Furniture,Urgent,177,592595.98
PO000423,W022,SUP0025,2026-06-06,Electronics,Standard,1155,2388488.31
PO000424,W020,SUP0010,2024-07-25,Grocery,Standard,815,57523.9
PO000425,W025,SUP0034,2025-11-03,Apparel,Urgent,207,77875.79
PO000426,W013,SUP0026,2025-02-19,Grocery,Bulk,919,60942.98
PO000427,W027,SUP0011,2024-07-25,Apparel,Standard,712,196480.1
PO000428,W018,SUP0065,2024-08-12,Personal Care,Standard,478,75677.26
PO000429,W028,SUP0069,2025-08-29,Home & Kitchen,Standard,961,425000.82
PO000430,W011,SUP0129,2024-07-27,Grocery,Standard,304,15816.58
PO000431,W023,SUP0128,2026-06-02,Furniture,Bulk,4572,14610753.58
PO000432,W005,SUP0030,2026-08-02,Home & Kitchen,Urgent,104,51136.85
PO000433,W002,SUP0058,2025-11-21,Home & Kitchen,Urgent,128,63716.77
PO000434,W030,SUP0035,2024-06-11,Grocery,Bulk,2194,135678.87
PO000435,W010,SUP0001,2025-08-17,Grocery,Bulk,912,54454.16
PO000436,W001,SUP0101,2025-11-05,Personal Care,Urgent,246,37541.99
PO000437,W020,SUP0109,2024-06-07,Furniture,Bulk,1592,4817633.67
PO000438,W030,SUP0025,2026-05-06,Apparel,Bulk,3111,1092513.16
PO000439,W026,SUP0119,2026-01-06,Grocery,Bulk,3157,197386.2
PO000440,W030,SUP0149,2024-08-07,Grocery,Bulk,2390,141539.44
PO000441,W030,SUP0025,2024-02-03,Electronics,Standard,646,1319126.19
PO000442,W013,SUP0036,2025-07-12,Home & Kitchen,Standard,354,187741.86
PO000443,W006,SUP0145,2025-03-16,Electronics,Standard,129,323524.39
PO000444,W001,SUP0111,2024-05-05,Home & Kitchen,Standard,1123,557484.56
PO000445,W006,SUP0054,2024-10-24,Apparel,Standard,1066,396138.41
PO000446,W020,SUP0095,2026-07-23,Grocery,Standard,670,42580.72
PO000447,W029,SUP0002,2025-07-07,Personal Care,Standard,1013,134007.27
PO000448,W001,SUP0086,2026-07-03,Personal Care,Bulk,2956,356457.51
PO000449,W027,SUP0030,2025-09-05,Grocery,Standard,448,31732.92
PO000450,W025,SUP0096,2025-11-03,Electronics,Standard,767,1699833.24
PO000451,W023,SUP0130,2024-09-10,Electronics,Standard,274,678574.47
PO000452,W003,SUP0141,2025-05-12,Personal Care,Urgent,252,31169.32
PO000453,W001,SUP0057,2025-07-18,Grocery,Standard,855,51889.38
PO000454,W024,SUP0112,2024-02-04,Grocery,Urgent,231,14918.68
PO000455,W020,SUP0039,2024-05-15,Electronics,Bulk,1124,2426186.35
PO000456,W010,SUP0092,2025-11-10,Home & Kitchen,Standard,234,108509.07
PO000457,W009,SUP0090,2026-05-12,Home & Kitchen,Bulk,2985,1292619.14
PO000458,W001,SUP0066,2024-04-06,Grocery,Standard,363,22294.99
PO000459,W030,SUP0050,2025-07-02,Apparel,Standard,553,160575.16
PO000460,W027,SUP0020,2025-07-02,Grocery,Standard,454,25856.73
PO000461,W030,SUP0012,2025-07-22,Grocery,Standard,541,35845.69
PO000462,W027,SUP0132,2026-02-16,Apparel,Bulk,623,176835.14
PO000463,W013,SUP0133,2024-02-24,Apparel,Bulk,2227,777586.91
PO000464,W027,SUP0116,2024-08-22,Grocery,Standard,591,42529.13
PO000465,W005,SUP0122,2025-06-16,Electronics,Standard,647,1493764.57
PO000466,W022,SUP0025,2024-05-03,Grocery,Urgent,139,7799.95
PO000467,W006,SUP0145,2026-03-04,Personal Care,Urgent,51,8121.59
PO000468,W010,SUP0022,2024-03-15,Apparel,Bulk,837,247809.57
PO000469,W027,SUP0110,2026-03-02,Home & Kitchen,Bulk,3302,1393815.43
PO000470,W012,SUP0072,2026-02-16,Apparel,Bulk,588,180843.85
PO000471,W028,SUP0042,2026-08-11,Electronics,Standard,230,569763.39
PO000472,W019,SUP0099,2024-05-31,Home & Kitchen,Urgent,97,52574.65
PO000473,W008,SUP0100,2026-07-24,Grocery,Standard,499,32637.97
PO000474,W006,SUP0113,2025-12-26,Stationery,Bulk,4429,172041.09
PO000475,W001,SUP0016,2026-03-09,Personal Care,Bulk,1013,130426.7
PO000476,W018,SUP0050,2025-10-02,Grocery,Standard,892,47222.58
PO000477,W027,SUP0028,2026-01-04,Stationery,Urgent,272,13285.93
PO000478,W006,SUP0011,2025-12-07,Grocery,Bulk,2981,208671.41
PO000479,W014,SUP0077,2026-02-01,Apparel,Bulk,1849,593077.74
PO000480,W030,SUP0039,2026-04-24,Home & Kitchen,Bulk,4702,2154584.21
PO000481,W010,SUP0147,2025-08-30,Apparel,Bulk,1448,404889.15
PO000482,W030,SUP0071,2026-03-12,Personal Care,Standard,525,68651.73
PO000483,W027,SUP0133,2025-08-24,Apparel,Standard,1058,355911.65
PO000484,W015,SUP0022,2025-12-02,Furniture,Standard,858,3386712.35
PO000485,W020,SUP0071,2025-11-30,Personal Care,Standard,826,114736.2
PO000486,W001,SUP0040,2024-03-30,Grocery,Urgent,193,12531.27
PO000487,W015,SUP0140,2026-07-14,Personal Care,Bulk,536,71675.55
PO000488,W025,SUP0067,2025-09-10,Grocery,Standard,1023,61167.01
PO000489,W006,SUP0009,2025-09-11,Electronics,Standard,1166,2372245.5
PO000490,W001,SUP0066,2024-12-28,Electronics,Standard,116,243013.21
PO000491,W001,SUP0097,2024-03-31,Stationery,Standard,955,42657.22
PO000492,W004,SUP0099,2025-07-05,Personal Care,Standard,135,18549.9
PO000493,W006,SUP0104,2026-07-07,Grocery,Standard,359,21040.94
PO000494,W027,SUP0031,2024-08-17,Electronics,Bulk,3730,7861339.17
PO000495,W013,SUP0023,2024-11-22,Stationery,Standard,437,22612.01
PO000496,W016,SUP0012,2024-06-15,Electronics,Standard,409,797501.34
PO000497,W008,SUP0054,2024-09-08,Apparel,Bulk,2554,905386.86
PO000498,W008,SUP0064,2025-11-23,Grocery,Urgent,283,18391.69
PO000499,W017,SUP0018,2024-05-18,Furniture,Bulk,3908,11989669.48
PO000500,W025,SUP0135,2025-09-30,Electronics,Standard,655,1407334.66
PO000501,W005,SUP0041,2025-11-08,Home & Kitchen,Urgent,287,156087.13
PO000502,W012,SUP0005,2024-03-02,Furniture,Standard,794,3034817.61
PO000503,W021,SUP0115,2024-01-19,Grocery,Bulk,1475,92490.87
PO000504,W030,SUP0094,2025-04-03,Electronics,Standard,361,877671.62
PO000505,W006,SUP0124,2026-02-06,Apparel,Bulk,4452,1279251.81
PO000506,W010,SUP0048,2026-07-01,Grocery,Standard,1090,56658.33
PO000507,W018,SUP0031,2025-02-05,Grocery,Urgent,163,10460.23
PO000508,W004,SUP0010,2024-09-04,Electronics,Standard,911,2088122.34
PO000509,W019,SUP0123,2025-02-21,Home & Kitchen,Bulk,3616,1774815.15
PO000510,W030,SUP0075,2025-12-27,Electronics,Bulk,3155,6293100.74
PO000511,W006,SUP0037,2025-08-11,Apparel,Standard,1140,354416.27
PO000512,W014,SUP0014,2024-05-23,Grocery,Bulk,1005,54677.17
PO000513,W002,SUP0032,2026-01-26,Apparel,Urgent,47,15875.41
PO000514,W015,SUP0111,2025-01-27,Personal Care,Standard,433,57305.44
PO000515,W030,SUP0147,2026-07-01,Stationery,Standard,707,37376.79
PO000516,W017,SUP0073,2025-02-16,Grocery,Standard,856,49401.6
PO000517,W005,SUP0061,2026-03-23,Stationery,Standard,467,24672.25
PO000518,W008,SUP0110,2025-09-29,Apparel,Bulk,1809,649807.99
PO000519,W020,SUP0010,2024-11-18,Grocery,Standard,1147,69823.17
PO000520,W027,SUP0115,2025-07-26,Personal Care,Standard,206,27293.78
PO000521,W013,SUP0003,2025-01-06,Home & Kitchen,Standard,640,352663.91
PO000522,W015,SUP0094,2024-05-04,Grocery,Bulk,838,52103.6
PO000523,W027,SUP0098,2025-12-15,Apparel,Standard,786,237166.41
PO000524,W002,SUP0036,2024-09-06,Furniture,Bulk,1289,5024942.37
PO000525,W030,SUP0011,2026-06-11,Personal Care,Bulk,1411,232210.66
PO000526,W014,SUP0123,2024-06-18,Home & Kitchen,Bulk,1465,788367.0
PO000527,W009,SUP0083,2025-02-07,Personal Care,Bulk,3299,457237.78
PO000528,W026,SUP0120,2025-05-26,Personal Care,Standard,430,66175.25
PO000529,W006,SUP0131,2024-05-26,Apparel,Standard,641,183940.89
PO000530,W004,SUP0051,2024-12-12,Home & Kitchen,Bulk,1047,515499.58
PO000531,W006,SUP0127,2026-05-22,Apparel,Standard,935,296593.44
PO000532,W022,SUP0011,2026-02-24,Home & Kitchen,Bulk,1585,686929.84
PO000533,W002,SUP0042,2025-11-18,Personal Care,Standard,305,49720.64
PO000534,W013,SUP0018,2026-07-09,Grocery,Bulk,3620,251416.33
PO000535,W006,SUP0070,2024-05-14,Home & Kitchen,Bulk,3648,1863672.79
PO000536,W017,SUP0045,2024-10-08,Home & Kitchen,Bulk,4670,2119567.0
PO000537,W004,SUP0137,2024-08-06,Furniture,Standard,786,2989245.52
PO000538,W026,SUP0060,2026-06-28,Personal Care,Standard,1109,135893.36
PO000539,W029,SUP0073,2026-05-08,Stationery,Standard,987,47534.46
PO000540,W008,SUP0004,2024-05-22,Apparel,Standard,962,325259.41
PO000541,W009,SUP0136,2025-09-01,Personal Care,Standard,1007,125287.66
PO000542,W019,SUP0135,2024-08-17,Electronics,Bulk,3211,7316691.75
PO000543,W024,SUP0040,2024-08-23,Grocery,Bulk,2211,125841.01
PO000544,W001,SUP0107,2026-04-08,Apparel,Urgent,134,48125.57
PO000545,W022,SUP0003,2024-01-30,Personal Care,Standard,816,99625.24
PO000546,W027,SUP0014,2025-10-07,Grocery,Standard,280,16632.82
PO000547,W026,SUP0099,2025-06-08,Stationery,Standard,162,8248.34
PO000548,W012,SUP0001,2025-10-24,Electronics,Bulk,1084,2562756.35
PO000549,W027,SUP0072,2025-08-12,Grocery,Standard,981,53960.36
PO000550,W017,SUP0035,2025-09-22,Grocery,Standard,628,42045.03
PO000551,W005,SUP0136,2024-03-19,Home & Kitchen,Standard,948,510600.7
PO000552,W007,SUP0117,2026-03-20,Home & Kitchen,Standard,593,261985.71
PO000553,W019,SUP0134,2026-02-12,Home & Kitchen,Bulk,687,386472.41
PO000554,W017,SUP0110,2026-01-09,Home & Kitchen,Standard,774,342531.93
PO000555,W027,SUP0036,2024-01-14,Personal Care,Urgent,342,49709.38
PO000556,W023,SUP0019,2025-07-25,Electronics,Standard,696,1832867.72
PO000557,W005,SUP0014,2024-11-09,Grocery,Urgent,373,21805.76
PO000558,W011,SUP0032,2026-07-09,Grocery,Urgent,72,4190.52
PO000559,W026,SUP0073,2026-05-28,Grocery,Bulk,4360,266860.02
PO000560,W013,SUP0072,2024-03-25,Furniture,Bulk,4401,17930535.23
PO000561,W006,SUP0015,2024-05-11,Personal Care,Standard,564,81153.33
PO000562,W030,SUP0118,2024-08-02,Electronics,Urgent,118,285190.13
PO000563,W013,SUP0076,2026-04-14,Stationery,Standard,836,34096.29
PO000564,W008,SUP0126,2026-07-06,Personal Care,Standard,76,9457.84
PO000565,W015,SUP0148,2026-01-15,Apparel,Standard,68,24689.35
PO000566,W008,SUP0140,2026-03-15,Grocery,Bulk,2170,151182.68
PO000567,W006,SUP0072,2025-07-01,Furniture,Bulk,3272,12237644.99
PO000568,W022,SUP0073,2026-06-25,Apparel,Bulk,2185,596115.43
PO000569,W026,SUP0134,2024-07-28,Furniture,Standard,263,814017.25
PO000570,W011,SUP0030,2026-06-17,Grocery,Standard,984,62004.99
PO000571,W004,SUP0126,2026-07-31,Home & Kitchen,Urgent,245,131311.2
PO000572,W014,SUP0040,2025-08-06,Home & Kitchen,Standard,1013,442060.64
PO000573,W011,SUP0065,2025-10-29,Home & Kitchen,Urgent,142,75036.65
PO000574,W012,SUP0024,2025-04-25,Home & Kitchen,Standard,340,145482.51
PO000575,W006,SUP0102,2025-05-24,Apparel,Standard,538,194539.52
PO000576,W026,SUP0098,2026-06-29,Grocery,Standard,509,32734.73
PO000577,W005,SUP0011,2026-05-11,Grocery,Standard,459,31146.42
PO000578,W001,SUP0032,2024-02-08,Apparel,Standard,499,179060.11
PO000579,W023,SUP0112,2024-02-15,Stationery,Urgent,231,9792.45
PO000580,W025,SUP0047,2024-06-06,Apparel,Standard,262,93551.13
PO000581,W006,SUP0112,2026-06-22,Home & Kitchen,Standard,1133,493255.31
PO000582,W005,SUP0091,2025-06-08,Electronics,Standard,831,2140315.06
PO000583,W018,SUP0101,2024-01-03,Grocery,Standard,225,13849.2
PO000584,W029,SUP0109,2025-09-26,Home & Kitchen,Bulk,4903,2064361.18
PO000585,W006,SUP0105,2024-02-25,Home & Kitchen,Urgent,254,120571.03
PO000586,W017,SUP0060,2024-01-08,Apparel,Standard,433,158011.34
PO000587,W006,SUP0042,2026-04-11,Personal Care,Standard,474,72007.59
PO000588,W025,SUP0108,2024-04-23,Home & Kitchen,Standard,1114,520488.3
PO000589,W014,SUP0091,2024-04-06,Grocery,Standard,257,13591.56
PO000590,W010,SUP0007,2025-12-24,Electronics,Bulk,1710,3848328.76
PO000591,W021,SUP0115,2025-08-13,Stationery,Bulk,556,21957.53
PO000592,W016,SUP0008,2024-02-14,Grocery,Urgent,326,18090.24
PO000593,W005,SUP0101,2025-01-29,Apparel,Standard,481,180200.51
PO000594,W012,SUP0037,2026-01-20,Personal Care,Standard,94,15042.09
PO000595,W030,SUP0138,2025-03-08,Home & Kitchen,Standard,932,505693.35
PO000596,W027,SUP0022,2024-02-26,Grocery,Bulk,4118,232109.89
PO000597,W015,SUP0140,2024-05-17,Grocery,Standard,763,39367.31
PO000598,W022,SUP0029,2025-01-26,Grocery,Standard,1019,68282.13
PO000599,W004,SUP0045,2026-05-06,Personal Care,Bulk,3170,419820.88
PO000600,W012,SUP0136,2024-09-12,Grocery,Standard,747,41717.25
PO000601,W028,SUP0080,2026-06-26,Electronics,Bulk,514,1266095.78
PO000602,W005,SUP0066,2026-03-04,Grocery,Standard,212,13180.54
PO000603,W030,SUP0120,2024-04-17,Grocery,Bulk,3981,255446.92
PO000604,W027,SUP0091,2025-01-10,Grocery,Standard,988,53730.79
PO000605,W022,SUP0051,2025-06-27,Grocery,Urgent,145,10251.04
PO000606,W010,SUP0060,2025-02-21,Stationery,Standard,233,11289.49
PO000607,W002,SUP0043,2024-08-11,Electronics,Bulk,611,1478624.49
PO000608,W008,SUP0064,2025-03-17,Home & Kitchen,Bulk,1944,992569.65
PO000609,W025,SUP0001,2026-01-17,Home & Kitchen,Urgent,165,88196.84
PO000610,W012,SUP0083,2024-09-11,Electronics,Bulk,1251,3005131.5
PO000611,W027,SUP0079,2024-08-02,Home & Kitchen,Urgent,355,183206.03
PO000612,W005,SUP0015,2025-08-28,Grocery,Standard,189,12397.12
PO000613,W027,SUP0076,2024-11-07,Grocery,Urgent,294,15083.75
PO000614,W027,SUP0082,2025-01-05,Grocery,Urgent,389,23871.98
PO000615,W024,SUP0109,2025-06-06,Home & Kitchen,Standard,971,425187.09
PO000616,W005,SUP0113,2024-04-12,Grocery,Standard,404,24378.77
PO000617,W006,SUP0107,2026-01-15,Furniture,Bulk,4273,14504160.01
PO000618,W001,SUP0011,2025-02-12,Grocery,Bulk,2353,125269.21
PO000619,W001,SUP0004,2024-08-01,Personal Care,Urgent,162,24238.36
PO000620,W025,SUP0042,2026-05-15,Grocery,Bulk,1794,120971.65
PO000621,W015,SUP0110,2025-11-08,Apparel,Urgent,112,31036.71
PO000622,W025,SUP0119,2025-05-07,Grocery,Bulk,3637,204882.17
PO000623,W007,SUP0017,2024-04-01,Apparel,Standard,182,55535.32
PO000624,W009,SUP0008,2024-10-01,Personal Care,Standard,777,106307.61
PO000625,W028,SUP0100,2026-06-05,Grocery,Standard,565,33210.77
PO000626,W030,SUP0063,2024-06-19,Apparel,Standard,558,208599.81
PO000627,W002,SUP0122,2024-09-24,Electronics,Standard,111,226713.7
PO000628,W026,SUP0021,2024-07-17,Furniture,Bulk,3492,11419091.45
PO000629,W017,SUP0005,2026-07-03,Apparel,Bulk,914,258804.47
PO000630,W001,SUP0105,2025-01-21,Personal Care,Standard,110,15637.25
PO000631,W019,SUP0074,2025-05-14,Grocery,Standard,1057,55987.61
PO000632,W007,SUP0021,2024-04-30,Apparel,Bulk,2390,764065.76
PO000633,W009,SUP0078,2024-03-03,Grocery,Standard,789,47594.28
PO000634,W030,SUP0068,2024-09-01,Stationery,Urgent,56,2591.22
PO000635,W025,SUP0069,2025-05-10,Personal Care,Urgent,212,26371.17
PO000636,W001,SUP0068,2025-03-18,Apparel,Standard,399,131340.5
PO000637,W022,SUP0145,2024-11-19,Grocery,Standard,593,36076.96
PO000638,W001,SUP0114,2025-04-16,Personal Care,Standard,977,146470.71
PO000639,W028,SUP0109,2024-04-10,Grocery,Urgent,204,10695.94
PO000640,W019,SUP0136,2025-12-21,Stationery,Standard,418,19343.03
PO000641,W020,SUP0120,2025-10-04,Home & Kitchen,Standard,100,51611.87
PO000642,W001,SUP0015,2025-12-04,Personal Care,Standard,529,82976.62
PO000643,W002,SUP0052,2025-11-11,Home & Kitchen,Urgent,94,44469.15
PO000644,W016,SUP0019,2026-06-27,Stationery,Urgent,208,10106.55
PO000645,W010,SUP0101,2025-10-28,Grocery,Standard,988,69094.15
PO000646,W027,SUP0120,2024-03-24,Apparel,Bulk,2836,910837.37
PO000647,W007,SUP0048,2024-05-23,Personal Care,Standard,693,102274.22
PO000648,W011,SUP0002,2024-03-08,Electronics,Urgent,26,55825.6
PO000649,W003,SUP0136,2025-05-10,Grocery,Standard,1097,75603.74
PO000650,W015,SUP0011,2025-12-02,Home & Kitchen,Standard,493,217079.59
PO000651,W030,SUP0145,2025-04-26,Grocery,Bulk,4240,240368.05
PO000652,W006,SUP0066,2026-02-12,Electronics,Standard,752,1645415.98
PO000653,W026,SUP0022,2025-12-26,Grocery,Standard,381,21338.7
PO000654,W004,SUP0121,2026-05-07,Grocery,Urgent,152,9688.43
PO000655,W028,SUP0134,2025-05-01,Apparel,Urgent,90,27111.62
PO000656,W015,SUP0078,2025-07-29,Grocery,Bulk,1721,120672.62
PO000657,W003,SUP0133,2025-06-18,Grocery,Standard,166,9050.77
PO000658,W026,SUP0072,2025-03-08,Grocery,Urgent,251,16965.17
PO000659,W028,SUP0101,2024-09-16,Furniture,Urgent,97,402282.5
PO000660,W004,SUP0034,2024-10-02,Stationery,Urgent,68,2656.25
PO000661,W002,SUP0140,2026-07-25,Personal Care,Bulk,2872,351694.2
PO000662,W006,SUP0104,2026-02-10,Stationery,Bulk,3941,155295.66
PO000663,W015,SUP0018,2025-01-20,Personal Care,Bulk,4700,693583.97
PO000664,W030,SUP0009,2025-04-01,Grocery,Urgent,320,20888.36
PO000665,W027,SUP0106,2025-01-13,Furniture,Bulk,2078,7291891.7
PO000666,W008,SUP0082,2025-08-29,Furniture,Urgent,112,451116.01
PO000667,W001,SUP0142,2024-09-18,Home & Kitchen,Standard,1122,506301.92
PO000668,W019,SUP0128,2026-04-21,Grocery,Urgent,339,22146.91
PO000669,W018,SUP0142,2024-08-05,Home & Kitchen,Bulk,578,279025.27
PO000670,W006,SUP0035,2024-12-14,Home & Kitchen,Urgent,351,195675.55
PO000671,W019,SUP0007,2026-07-08,Stationery,Bulk,2407,129151.91
PO000672,W030,SUP0037,2024-04-01,Stationery,Standard,887,39530.5
PO000673,W004,SUP0011,2024-12-01,Furniture,Standard,786,2704317.87
PO000674,W008,SUP0018,2025-05-21,Personal Care,Standard,505,75926.8
PO000675,W027,SUP0062,2026-06-19,Grocery,Standard,328,22820.86
PO000676,W004,SUP0011,2026-04-08,Apparel,Standard,980,369995.59
PO000677,W003,SUP0101,2025-08-13,Apparel,Standard,945,290326.13
PO000678,W005,SUP0121,2026-04-10,Apparel,Standard,379,119813.73
PO000679,W026,SUP0077,2024-04-29,Stationery,Bulk,2171,104739.33
PO000680,W003,SUP0146,2025-12-22,Apparel,Bulk,3524,1260934.48
PO000681,W002,SUP0106,2024-11-04,Home & Kitchen,Standard,182,92636.03
PO000682,W020,SUP0023,2026-05-20,Home & Kitchen,Bulk,873,385269.92
PO000683,W025,SUP0096,2024-01-16,Apparel,Standard,1198,362410.68
PO000684,W025,SUP0025,2024-03-12,Personal Care,Bulk,1202,184024.31
PO000685,W012,SUP0097,2024-01-05,Grocery,Standard,534,27450.62
PO000686,W029,SUP0027,2024-04-26,Grocery,Standard,456,24679.15
PO000687,W004,SUP0064,2024-12-09,Grocery,Standard,647,38668.03
PO000688,W012,SUP0020,2025-05-05,Furniture,Standard,221,728942.92
PO000689,W010,SUP0094,2024-09-28,Grocery,Urgent,376,26863.23
PO000690,W017,SUP0063,2024-05-14,Personal Care,Urgent,194,27855.73
